left_elbow,right_elbow,left_shoulder,right_shoulder,shoulder_twist,left_arm_vertical,right_arm_vertical,wrist_diff,label
46.88690795626384,41.77184740049113,21.002239321788235,9.883574480646832,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
46.88690795626384,41.77184740049113,21.002239321788235,9.883574480646832,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
46.88690795626384,41.77184740049113,21.002239321788235,9.883574480646832,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,1.0
46.88690795626384,41.77184740049113,21.002239321788235,9.883574480646832,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
46.88690795626384,41.77184740049113,21.002239321788235,9.883574480646832,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
46.88690795626384,41.77184740049113,21.002239321788235,9.883574480646832,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,1.0
54.21940036499268,40.787507505658525,24.802683524381877,8.825815597955662,19.45168673035159,130.90923746895018,144.61254405791257,-0.32995537925648416,0.0
56.17894924046336,40.6896104857073,24.4598365622604,8.147848083664211,25.844338144895737,127.42764322990539,143.84537640393484,-0.25265492252453087,0.0
50.61051742053922,38.09076419757724,24.052476770481043,7.365003332865737,26.101311996728793,132.40262284496725,146.5694947437265,-0.2055975110046658,1.0
49.16366910494695,36.69397519196772,19.099723898781125,6.533473187828186,24.668767730723097,144.52901268397864,146.7648494431682,-0.16780649815753632,0.0
49.124455025167414,37.449015033517995,17.95011510171458,6.54531560705248,35.62212661548364,143.94926183194076,145.8699006814548,-0.2034970039807372,0.0
44.739376767360326,33.502707909068654,17.819916585856607,4.89688129163543,33.9882395857355,147.6944486152697,148.94355139819422,-0.13400477066786212,1.0
46.993374765822814,32.6933417371574,17.93435543471677,4.421901540918134,34.3465461956947,145.83470872335678,149.26472349427485,-0.11707375478855409,0.0
47.00310257870264,32.83002140942447,17.50368037572034,4.4619220406664715,39.11207644710317,143.2800215682867,148.68939402682022,-0.20321496506072273,0.0
40.57293945131493,30.3612232181465,18.85359628712451,4.222747380907722,38.973176275082686,150.73018322127805,151.74217236943895,-0.23643094320005137,1.0
47.45672305596844,29.349596325616766,22.06220367274451,3.8261136077917457,37.19501729431967,146.95617070596506,151.38591873110155,-0.26833964276151157,0.0
40.16755325914918,30.59540905910763,17.825054614500623,3.5483926065814453,53.69655749284179,149.93573492401157,150.25869719635824,-0.3897213827904623,0.0
46.65461163833477,30.342004303424552,21.042273104026673,3.5476633458895592,47.42708444306205,147.7079181544864,150.6492267247241,-0.3547152434671407,1.0
51.68017883396011,29.44319372640398,23.799991920412467,3.885925201133243,48.68815056849614,145.35313135297383,150.01981441584678,-0.385540723209301,0.0
57.2210033937478,37.905424403762055,24.883911194666467,8.081649920504143,48.174319142525775,141.24699747662777,145.60535893111543,-0.385540723209301,0.0
55.36600921997412,37.11905976291036,25.46500689447803,8.381696943132681,38.818015683341606,143.25514953162377,146.85092981112172,-0.27717133033272917,1.0
58.8738439283063,36.55802943326994,26.37268103283833,8.586478939501232,40.075857797724815,140.9896836428133,146.49140627612485,-0.3017982251912402,0.0
66.66229128782194,39.82717778118685,27.65595562643774,9.211384542559129,39.10179047276294,134.56456833011939,143.28341751115576,-0.40565289014048966,0.0
66.32333728344072,40.96266468293265,28.277723369519343,9.620865437024914,32.010978709875154,137.3802513406211,143.04564925952872,-0.29615531270614026,1.0
69.87945273242366,40.37786098531343,29.86690717538097,9.186234908594788,33.39501960263288,135.31766568085462,142.86781054251605,-0.28756672018192597,0.0
68.22147894607852,46.301164985367905,26.20787654507683,10.90161135430718,34.74394831763933,133.42476762063043,138.56910179028628,-0.21608667140562643,0.0
67.49628803867202,46.11400186942715,27.896199710759493,11.74314309381494,20.73201231107156,135.68887628749988,139.6800399950219,-0.048559797851678355,1.0
