left_elbow,right_elbow,left_shoulder,right_shoulder,shoulder_twist,left_arm_vertical,right_arm_vertical,wrist_diff,label
46.88690795626384,41.77184740049113,21.00223932178823,9.883574480646804,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
47.446777278957214,39.99800091668973,20.69811686587535,11.904720073078414,28.73573472081161,134.8624707422695,143.209217880959,-1.989251615489895,0.0
47.281952085309015,44.71353882377914,18.981944331334844,8.267854139479498,27.087576643699098,137.2377364801914,148.7243956531459,-0.11892479038559645,0.0
42.84414198761214,42.69071277391039,23.36607912170163,10.469233011268447,26.090171407026443,136.067138167249,147.9950731776114,-3.0766834175834217,0.0
46.88690795626384,41.77184740049113,21.00223932178823,9.883574480646804,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
47.19509178973238,44.378575168852734,22.75423074899384,8.636553897554135,25.10500078401782,134.02707794697324,141.4846743918001,2.6624450470468495,0.0
47.7635181618872,37.56116479803275,20.667033344379863,9.210450555481344,26.06725125283541,135.95381782559983,147.06133036373825,0.4002817807274205,0.0
44.862571499997514,40.2282108407362,22.18033581842356,9.317836379752057,28.19714034726053,133.51644726526357,142.36080822500588,-1.5331649163626162,0.0
46.88690795626384,41.77184740049113,21.00223932178823,9.883574480646804,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,1.0
45.71780843664447,42.84793349527513,20.96521345888358,6.000316681521163,30.761058081829507,133.18808046463622,143.2689352830648,0.6967007407430934,1.0
48.56295831679758,42.466435329111796,24.652453317166046,13.9745627243337,28.38633169494683,138.2735060370786,143.98594173306745,-0.9282895574474795,1.0
46.440866783169966,42.919131448838634,23.46743856972644,9.866418870855052,25.673782232013686,134.22806705930086,144.43149389971944,-0.5403611623873955,1.0
46.88690795626384,41.77184740049113,21.00223932178823,9.883574480646804,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
48.38856732280298,44.00340717939136,22.726084078447283,7.195956922237968,24.70683358781902,136.69862123016853,146.2366253771392,-1.501672333872162,0.0
46.74995344020118,41.824590352817445,22.817100882517792,6.415251326862621,23.702208660658126,133.40256604766932,142.52856686993158,0.7645699844628046,0.0
48.0138416060703,42.76382742788993,21.186400852777325,9.14207542155588,25.35412154883423,136.04263073531448,145.6819626263965,3.255206688864868,0.0
46.88690795626384,41.77184740049113,21.00223932178823,9.883574480646804,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,0.0
45.64510653604209,37.74649908645741,16.861655359135817,9.729896942794618,25.574399705563412,133.66413097082835,147.2201269756812,-0.5962080111468606,0.0
46.06278836975935,40.230300644442686,20.73207146668788,8.579665269254573,26.53626741911615,137.9021763241042,142.70536559620533,-1.8130698374151226,0.0
47.601123745722184,44.14609478337185,23.26550536568521,10.40184941568891,28.583929012841377,135.20454823604757,145.0804982846383,0.38225180818659354,0.0
46.88690795626384,41.77184740049113,21.00223932178823,9.883574480646804,26.46098546028302,134.79330720498712,145.09860029502292,-0.2905673033454931,1.0
47.457450165464536,44.51408222178826,23.792181302334864,8.744082944488014,24.729819871668543,135.7072002091217,146.79576007150024,-0.5639193082990583,1.0
48.46149356285167,44.16527966411211,21.435312693031623,10.493070238686741,22.986125756868617,135.84607361941912,145.7156362700042,1.5033715764616864,1.0
47.65607222924838,45.516652743491825,20.745566583528,8.632765234754107,27.584749419495388,135.3250845166323,143.29359378850418,1.3530619865192848,1.0
54.21940036499268,40.787507505658525,24.80268352438187,8.825815597955641,19.451686730351597,130.90923746895018,144.61254405791257,-0.3299553792564841,0.0
54.02251261307659,40.99844276031531,26.843130388869678,7.560993786547122,19.541237252944722,134.71700796291356,146.72953923226692,1.5864240136908108,0.0
55.3017046095681,41.3430676354872,20.98515879246043,13.355486380760546,18.86161339096072,131.9614816996208,144.254627549243,3.406121621073703,0.0
58.27441581792706,37.77279866040873,24.299564747991187,8.763870678203789,20.3694914644589,131.39091339068472,144.06964277907508,-3.0033421942614313,0.0
56.17894924046336,40.68961048570729,24.459836562260403,8.14784808366419,25.844338144895744,127.42764322990544,143.84537640393484,-0.2526549225245308,0.0
55.329464327258606,38.100603719952204,26.652787175741043,9.51903185110851,24.403229941861984,124.1542563780961,148.5308159260919,-3.2775650294598226,0.0
55.111842490654,38.64806370248417,25.395312635119513,3.630051565226715,25.278577414098404,124.69829770985946,145.6573968660596,1.372593508341712,0.0
51.92288272045867,40.06412976113221,26.54313341937857,13.409565725459085,27.044655227354102,127.88915666788962,146.6207696497092,1.4679511656234463,0.0
50.610517420539225,38.09076419757724,24.052476770481043,7.3650033328657,26.1013119967288,132.40262284496723,146.5694947437265,-0.2055975110046658,1.0
49.00826854187999,40.145461524746125,22.90221211862121,6.318797041053984,25.461175401881235,131.34632748792995,148.46497650655246,1.436700736606253,1.0
43.46059402075796,37.676253495731,24.23564788952926,6.014900220799005,26.89407870067346,133.52820213429968,148.99832388504413,5.593087935874798,1.0
50.19354792511767,41.83669481386134,23.902282111588807,7.690227053235278,29.547544716057427,134.13070137154003,147.6755379457659,-2.3024379490638855,1.0
49.16366910494695,36.69397519196771,19.09972389878113,6.533473187828148,24.6687677307231,144.52901268397864,146.7648494431682,-0.1678064981575363,0.0
52.17694642797628,35.592487261629174,20.77146129100456,4.656791100705887,26.995994943962963,146.0607327130395,146.1181112135186,0.24687262913365848,0.0
50.93079793043379,39.854106964306716,16.40642325554491,3.0605798545457175,26.881912283411587,141.8435683170186,141.71458808872188,-2.425422217406399,0.0
50.30918985390562,35.12712156238815,16.20008753932514,8.970967439081303,28.22196939170499,144.74293622259017,146.0355043172433,4.003343176638289,0.0
49.12445502516741,37.44901503351799,17.95011510171458,6.545315607052473,35.622126615483644,143.94926183194076,145.8699006814548,-0.2034970039807372,0.0
50.49938851689138,33.236576048037364,22.525284724612817,7.513006233919792,36.00897006861922,142.94221550845361,144.4136044782033,0.2952791312564462,0.0
47.02575972230964,39.14132105439326,17.12953646628001,9.902050103456283,38.727066986970804,145.66388211238927,146.5883620942092,2.580511885978474,0.0
48.03585589773073,33.50363003125001,15.97106549188166,8.545941014116632,35.33201981080382,143.8849284672506,148.46578841716314,5.188986572802602,0.0
44.739376767360326,33.50270790906865,17.819916585856607,4.896881291635423,33.9882395857355,147.6944486152697,148.94355139819422,-0.1340047706678621,1.0
44.30078563456213,34.950787963249766,16.90492282795233,7.528567234726563,33.26881133992829,148.674600728145,147.61112817346552,-1.2021421219048953,1.0
44.97598627309614,32.8844993354814,19.985537307593365,8.19385154879776,32.18453245851572,146.0285546028952,148.67513194121568,4.3617162544225545,1.0
42.97094835468285,34.63171713412839,18.159021734767556,7.742591219315438,33.547922426139564,148.705985963495,146.9103385319135,-2.89758280106604,1.0
46.993374765822814,32.69334173715738,17.93435543471677,4.421901540918085,34.3465461956947,145.83470872335678,149.26472349427485,-0.117073754788554,0.0
47.358874492089306,30.886696212958828,15.644678759755024,4.8974416927496875,36.068841948655546,144.04942792293718,148.9716559477552,-1.5275058266583494,0.0
47.38155297909194,33.17835253990993,15.420764545893578,6.7165371122598,35.50893996386343,149.73385785285657,147.28833583901368,0.29037915684693216,0.0
46.83801849672294,33.11141721635725,14.938017855028011,4.186743140689197,30.117518426835513,145.71027405635536,150.3173242348858,0.8016143679220236,0.0
47.00310257870264,32.830021409424454,17.503680375720343,4.461922040666421,39.11207644710317,143.2800215682867,148.68939402682022,-0.2032149650607227,0.0
43.614884330184054,38.44012942007781,19.453003180308222,2.935992610931757,39.62118748335602,142.2258259905665,151.0252283277424,-0.9272436841333773,0.0
49.36841246839393,32.37888528916966,21.833933104215035,4.296696935474197,33.81187598716078,143.51381484552562,150.15071197968683,-3.2084604404224013,0.0
45.517465094660125,30.682110464964275,11.356904330660278,2.801128779687203,39.70360161823559,145.03412272956032,147.9005537321644,1.62400792577911,0.0
40.57293945131493,30.36122321814649,18.85359628712451,4.222747380907677,38.973176275082686,150.73018322127805,151.74217236943895,-0.2364309432000513,1.0
41.689391430333956,33.227431078740445,20.399815479336272,3.6569333610210144,39.13716424976641,151.94975889794824,149.77177081324052,1.4052444234554702,1.0
40.85460966863752,27.790597916184947,20.429597010743365,5.742979215012271,38.4227348184455,150.04794651146662,152.00213795860674,-3.023162533107523,1.0
41.18228088394972,28.31689704810945,21.83634342905579,3.571774611445069,38.9416772274182,151.9008722597836,152.89801312272076,0.5402474683124132,1.0
47.45672305596844,29.349596325616755,22.06220367274451,3.826113607791709,37.19501729431967,146.95617070596504,151.38591873110155,-0.2683396427615115,0.0
49.84500178584994,29.574873130148433,22.075077188536028,3.812689006155821,37.70697823252599,148.84373347289852,150.38817866834856,-1.8789478418404715,0.0
51.65570380969629,30.230799657466278,25.822523327269852,3.8832799795044557,39.127789967390335,145.3005994513796,149.66706040546939,-0.7295791338864739,0.0
47.998544663869765,28.277242420851653,21.034894573290394,3.625071493086507,39.820708277169544,147.9423798473075,150.1577631615664,0.5155521564688212,0.0
40.16755325914918,30.595409059107617,17.825054614500623,3.548392606581401,53.69655749284179,149.93573492401157,150.25869719635824,-0.3897213827904623,0.0
34.55554286525961,33.44216339530904,18.474841307627948,1.777630280891806,54.99073538094152,147.51493107221015,150.45122448452872,-2.9760354526154433,0.0
39.58687343656207,28.10497792393599,18.065162358201146,5.795284438599918,52.60589333210816,148.6810213055912,152.66541485957927,-2.5183493485591675,0.0
